date,sku,store,unit_price,sales,demand_realized,on_hand,lead_time_days,safety_stock,reorder_point,year,month,dayofweek
2023-11-25,SKU_001,WH_Main,160.33,56,56,479,11,35,475,2023,11,5
2023-11-26,SKU_001,WH_Main,160.33,49,49,430,13,32,552,2023,11,6
2023-11-27,SKU_001,WH_Main,160.33,43,43,1582,19,46,806,2023,11,0
2023-11-28,SKU_001,WH_Main,160.33,29,29,1553,12,35,515,2023,11,1
2023-11-29,SKU_001,WH_Main,160.33,57,57,1496,12,38,518,2023,11,2
2023-11-30,SKU_001,WH_Main,160.33,40,40,1456,12,34,514,2023,11,3
2023-12-01,SKU_001,WH_Main,160.33,50,50,1406,8,30,350,2023,12,4
2023-12-02,SKU_001,WH_Main,160.33,31,31,1375,12,41,521,2023,12,5
2023-12-03,SKU_001,WH_Main,160.33,37,37,1338,14,42,602,2023,12,6
2023-12-04,SKU_001,WH_Main,160.33,51,51,1287,19,40,800,2023,12,0
2023-12-05,SKU_001,WH_Main,160.33,35,35,1252,12,41,521,2023,12,1
2023-12-06,SKU_001,WH_Main,160.33,48,48,1204,14,43,603,2023,12,2
2023-12-07,SKU_001,WH_Main,160.33,36,36,1168,13,41,561,2023,12,3
2023-12-08,SKU_001,WH_Main,160.33,30,30,1138,12,35,515,2023,12,4
2023-12-09,SKU_001,WH_Main,160.33,45,45,1093,8,27,347,2023,12,5
2023-12-10,SKU_001,WH_Main,160.33,58,58,1035,7,25,305,2023,12,6
2023-12-11,SKU_001,WH_Main,160.33,29,29,1006,13,37,557,2023,12,0
2023-12-12,SKU_001,WH_Main,160.33,38,38,968,12,39,519,2023,12,1
2023-12-13,SKU_001,WH_Main,160.33,38,38,930,16,42,682,2023,12,2
2023-12-14,SKU_001,WH_Main,160.33,41,41,889,9,31,391,2023,12,3
2023-12-15,SKU_001,WH_Main,160.33,35,35,854,14,40,600,2023,12,4
2023-12-16,SKU_001,WH_Main,160.33,48,48,806,14,41,601,2023,12,5
2023-12-17,SKU_001,WH_Main,160.33,41,41,765,16,41,681,2023,12,6
2023-12-18,SKU_001,WH_Main,160.33,36,36,729,17,43,723,2023,12,0
2023-12-19,SKU_001,WH_Main,160.33,48,48,681,12,42,522,2023,12,1
2023-12-20,SKU_001,WH_Main,160.33,48,48,633,18,43,763,2023,12,2
2023-12-21,SKU_001,WH_Main,160.33,39,39,594,8,33,353,2023,12,3
2023-12-22,SKU_001,WH_Main,160.33,36,36,558,15,41,641,2023,12,4
2023-12-23,SKU_001,WH_Main,160.33,53,53,1170,13,40,560,2023,12,5
2023-12-24,SKU_001,WH_Main,160.33,46,46,1124,17,39,719,2023,12,6
2023-12-25,SKU_001,WH_Main,160.33,48,48,1076,9,30,390,2023,12,0
2023-12-26,SKU_001,WH_Main,160.33,46,46,1030,11,31,471,2023,12,1
2023-12-27,SKU_001,WH_Main,160.33,34,34,996,12,33,513,2023,12,2
2023-12-28,SKU_001,WH_Main,160.33,38,38,958,12,37,517,2023,12,3
2023-12-29,SKU_001,WH_Main,160.33,39,39,919,12,29,509,2023,12,4
2023-12-30,SKU_001,WH_Main,160.33,47,47,872,10,30,430,2023,12,5
2023-12-31,SKU_001,WH_Main,160.33,60,60,812,8,31,351,2023,12,6
2024-01-01,SKU_001,WH_Main,160.33,33,33,779,13,34,554,2024,1,0
2024-01-02,SKU_001,WH_Main,160.33,42,42,737,13,39,559,2024,1,1
2024-01-03,SKU_001,WH_Main,160.33,33,33,704,11,36,476,2024,1,2
2024-01-04,SKU_001,WH_Main,160.33,47,47,657,10,33,433,2024,1,3
2024-01-05,SKU_001,WH_Main,160.33,42,42,615,20,49,849,2024,1,4
2024-01-06,SKU_001,WH_Main,160.33,50,50,565,14,44,604,2024,1,5
2024-01-07,SKU_001,WH_Main,160.33,46,46,519,11,34,474,2024,1,6
2024-01-08,SKU_001,WH_Main,160.33,34,34,485,17,39,719,2024,1,0
2024-01-09,SKU_001,WH_Main,160.33,51,51,434,12,38,518,2024,1,1
2024-01-10,SKU_001,WH_Main,160.33,41,41,393,13,37,557,2024,1,2
2024-01-11,SKU_001,WH_Main,160.33,40,40,353,11,33,473,2024,1,3
2024-01-12,SKU_001,WH_Main,160.33,33,33,320,11,33,473,2024,1,4
2024-01-13,SKU_001,WH_Main,160.33,42,42,278,11,36,476,2024,1,5
2024-01-14,SKU_001,WH_Main,160.33,36,36,1193,12,35,515,2024,1,6
2024-01-15,SKU_001,WH_Main,160.33,40,40,1153,8,31,351,2024,1,0
2024-01-16,SKU_001,WH_Main,160.33,39,39,1114,12,39,519,2024,1,1
2024-01-17,SKU_001,WH_Main,160.33,41,41,1073,10,30,430,2024,1,2
2024-01-18,SKU_001,WH_Main,160.33,38,38,1035,14,37,597,2024,1,3
2024-01-19,SKU_001,WH_Main,160.33,33,33,1002,15,38,638,2024,1,4
2024-01-20,SKU_001,WH_Main,160.33,38,38,964,11,32,472,2024,1,5
2024-01-21,SKU_001,WH_Main,160.33,38,38,926,11,35,475,2024,1,6
2024-01-22,SKU_001,WH_Main,160.33,36,36,890,12,34,514,2024,1,0
2024-01-23,SKU_001,WH_Main,160.33,39,39,851,10,33,433,2024,1,1
2024-01-24,SKU_001,WH_Main,160.33,32,32,819,15,45,645,2024,1,2
2024-01-25,SKU_001,WH_Main,160.33,37,37,782,11,38,478,2024,1,3
2024-01-26,SKU_001,WH_Main,160.33,40,40,742,8,27,347,2024,1,4
2024-01-27,SKU_001,WH_Main,160.33,49,49,693,12,42,522,2024,1,5
2024-01-28,SKU_001,WH_Main,160.33,34,34,659,9,30,390,2024,1,6
2024-01-29,SKU_001,WH_Main,160.33,34,34,625,12,38,518,2024,1,0
2024-01-30,SKU_001,WH_Main,160.33,41,41,584,13,35,555,2024,1,1
2024-01-31,SKU_001,WH_Main,160.33,34,34,550,9,28,388,2024,1,2
2024-02-01,SKU_001,WH_Main,160.33,30,30,520,10,32,432,2024,2,3
2024-02-02,SKU_001,WH_Main,160.33,35,35,485,16,45,685,2024,2,4
2024-02-03,SKU_001,WH_Main,160.33,49,49,436,14,38,598,2024,2,5
2024-02-04,SKU_001,WH_Main,160.33,38,38,398,12,36,516,2024,2,6
2024-02-05,SKU_001,WH_Main,160.33,42,42,356,12,39,519,2024,2,0
2024-02-06,SKU_001,WH_Main,160.33,45,45,311,7,28,308,2024,2,1
2024-02-07,SKU_001,WH_Main,160.33,33,33,278,13,39,559,2024,2,2
2024-02-08,SKU_001,WH_Main,160.33,32,32,246,12,35,515,2024,2,3
2024-02-09,SKU_001,WH_Main,160.33,32,32,214,15,42,642,2024,2,4
2024-02-10,SKU_001,WH_Main,160.33,30,30,184,10,34,434,2024,2,5
2024-02-11,SKU_001,WH_Main,160.33,43,43,141,6,25,265,2024,2,6
2024-02-12,SKU_001,WH_Main,160.33,33,33,108,11,33,473,2024,2,0
2024-02-13,SKU_001,WH_Main,160.33,43,43,1118,11,37,477,2024,2,1
2024-02-14,SKU_001,WH_Main,160.33,39,39,1079,14,38,598,2024,2,2
2024-02-15,SKU_001,WH_Main,160.33,36,36,1043,19,43,803,2024,2,3
2024-02-16,SKU_001,WH_Main,160.33,47,47,996,18,46,766,2024,2,4
2024-02-17,SKU_001,WH_Main,160.33,26,26,970,10,34,434,2024,2,5
2024-02-18,SKU_001,WH_Main,160.33,33,33,937,9,35,395,2024,2,6
2024-02-19,SKU_001,WH_Main,160.33,25,25,912,17,42,722,2024,2,0
2024-02-20,SKU_001,WH_Main,160.33,39,39,873,7,28,308,2024,2,1
2024-02-21,SKU_001,WH_Main,160.33,32,32,841,14,43,603,2024,2,2
2024-02-22,SKU_001,WH_Main,160.33,34,34,807,14,38,598,2024,2,3
2024-02-23,SKU_001,WH_Main,160.33,45,45,762,16,43,683,2024,2,4
2024-02-24,SKU_001,WH_Main,160.33,42,42,720,8,30,350,2024,2,5
2024-02-25,SKU_001,WH_Main,160.33,37,37,683,10,31,431,2024,2,6
2024-02-26,SKU_001,WH_Main,160.33,44,44,639,11,31,471,2024,2,0
2024-02-27,SKU_001,WH_Main,160.33,43,43,596,7,32,312,2024,2,1
2024-02-28,SKU_001,WH_Main,160.33,35,35,561,13,41,561,2024,2,2
2024-02-29,SKU_001,WH_Main,160.33,31,31,530,13,37,557,2024,2,3
2024-03-01,SKU_001,WH_Main,160.33,43,43,1456,14,33,593,2024,3,4
2024-03-02,SKU_001,WH_Main,160.33,44,44,1412,11,30,470,2024,3,5
2024-03-03,SKU_001,WH_Main,160.33,29,29,1383,13,38,558,2024,3,6
2024-03-04,SKU_001,WH_Main,160.33,27,27,1356,12,41,521,2024,3,0
2024-03-05,SKU_001,WH_Main,160.33,25,25,1331,17,42,722,2024,3,1
2024-03-06,SKU_001,WH_Main,160.33,29,29,1302,12,34,514,2024,3,2
2024-03-07,SKU_001,WH_Main,160.33,24,24,1278,11,33,473,2024,3,3
2024-03-08,SKU_001,WH_Main,160.33,24,24,1254,16,36,676,2024,3,4
2024-03-09,SKU_001,WH_Main,160.33,32,32,1222,13,37,557,2024,3,5
2024-03-10,SKU_001,WH_Main,160.33,23,23,1199,8,30,350,2024,3,6
2024-03-11,SKU_001,WH_Main,160.33,32,32,1167,16,48,688,2024,3,0
2024-03-12,SKU_001,WH_Main,160.33,30,30,1137,14,38,598,2024,3,1
2024-03-13,SKU_001,WH_Main,160.33,34,34,1103,12,42,522,2024,3,2
2024-03-14,SKU_001,WH_Main,160.33,22,22,1081,17,44,724,2024,3,3
2024-03-15,SKU_001,WH_Main,160.33,32,32,1049,10,33,433,2024,3,4
2024-03-16,SKU_001,WH_Main,160.33,32,32,1017,10,35,435,2024,3,5
2024-03-17,SKU_001,WH_Main,160.33,28,28,989,12,32,512,2024,3,6
2024-03-18,SKU_001,WH_Main,160.33,26,26,963,15,41,641,2024,3,0
2024-03-19,SKU_001,WH_Main,160.33,31,31,932,19,45,805,2024,3,1
2024-03-20,SKU_001,WH_Main,160.33,26,26,906,14,42,602,2024,3,2
2024-03-21,SKU_001,WH_Main,160.33,29,29,877,9,31,391,2024,3,3
2024-03-22,SKU_001,WH_Main,160.33,42,42,835,17,39,719,2024,3,4
2024-03-23,SKU_001,WH_Main,160.33,26,26,809,10,39,439,2024,3,5
2024-03-24,SKU_001,WH_Main,160.33,18,18,791,16,46,686,2024,3,6
2024-03-25,SKU_001,WH_Main,160.33,37,37,754,9,31,391,2024,3,0
2024-03-26,SKU_001,WH_Main,160.33,28,28,726,10,34,434,2024,3,1
2024-03-27,SKU_001,WH_Main,160.33,37,37,689,18,41,761,2024,3,2
2024-03-28,SKU_001,WH_Main,160.33,33,33,656,14,42,602,2024,3,3
2024-03-29,SKU_001,WH_Main,160.33,33,33,623,21,51,891,2024,3,4
2024-03-30,SKU_001,WH_Main,160.33,29,29,594,8,28,348,2024,3,5
2024-03-31,SKU_001,WH_Main,160.33,43,43,551,17,48,728,2024,3,6
2024-04-01,SKU_001,WH_Main,160.33,31,31,520,18,41,761,2024,4,0
2024-04-02,SKU_001,WH_Main,160.33,26,26,494,9,35,395,2024,4,1
2024-04-03,SKU_001,WH_Main,160.33,19,19,475,14,40,600,2024,4,2
2024-04-04,SKU_001,WH_Main,160.33,37,37,438,10,32,432,2024,4,3
2024-04-05,SKU_001,WH_Main,160.33,30,30,408,15,42,642,2024,4,4
2024-04-06,SKU_001,WH_Main,160.33,32,32,376,13,37,557,2024,4,5
2024-04-07,SKU_001,WH_Main,160.33,27,27,349,12,38,518,2024,4,6
2024-04-08,SKU_001,WH_Main,160.33,22,22,327,13,39,559,2024,4,0
2024-04-09,SKU_001,WH_Main,160.33,28,28,299,15,40,640,2024,4,1
2024-04-10,SKU_001,WH_Main,160.33,32,32,1437,13,41,561,2024,4,2
2024-04-11,SKU_001,WH_Main,160.33,26,26,1411,10,34,434,2024,4,3
2024-04-12,SKU_001,WH_Main,160.33,38,38,1373,14,39,599,2024,4,4
2024-04-13,SKU_001,WH_Main,160.33,26,26,1347,14,36,596,2024,4,5
2024-04-14,SKU_001,WH_Main,160.33,38,38,1309,11,37,477,2024,4,6
2024-04-15,SKU_001,WH_Main,160.33,25,25,1284,6,26,266,2024,4,0
2024-04-16,SKU_001,WH_Main,160.33,22,22,1262,15,38,638,2024,4,1
2024-04-17,SKU_001,WH_Main,160.33,25,25,1237,5,23,223,2024,4,2
2024-04-18,SKU_001,WH_Main,160.33,27,27,1210,18,46,766,2024,4,3
2024-04-19,SKU_001,WH_Main,160.33,31,31,1179,19,42,802,2024,4,4
2024-04-20,SKU_001,WH_Main,160.33,28,28,1151,14,37,597,2024,4,5
2024-04-21,SKU_001,WH_Main,160.33,35,35,1116,9,31,391,2024,4,6
2024-04-22,SKU_001,WH_Main,160.33,27,27,1089,11,38,478,2024,4,0
2024-04-23,SKU_001,WH_Main,160.33,30,30,1059,16,47,687,2024,4,1
2024-04-24,SKU_001,WH_Main,160.33,25,25,1034,9,31,391,2024,4,2
2024-04-25,SKU_001,WH_Main,160.33,22,22,1012,13,36,556,2024,4,3
2024-04-26,SKU_001,WH_Main,160.33,27,27,985,17,51,731,2024,4,4
2024-04-27,SKU_001,WH_Main,160.33,23,23,962,12,38,518,2024,4,5
2024-04-28,SKU_001,WH_Main,160.33,30,30,932,12,34,514,2024,4,6
2024-04-29,SKU_001,WH_Main,160.33,25,25,907,9,32,392,2024,4,0
2024-04-30,SKU_001,WH_Main,160.33,22,22,885,16,45,685,2024,4,1
2024-05-01,SKU_001,WH_Main,160.33,29,29,856,17,43,723,2024,5,2
2024-05-02,SKU_001,WH_Main,160.33,23,23,833,13,40,560,2024,5,3
2024-05-03,SKU_001,WH_Main,160.33,29,29,804,13,34,554,2024,5,4
2024-05-04,SKU_001,WH_Main,160.33,26,26,778,14,42,602,2024,5,5
2024-05-05,SKU_001,WH_Main,160.33,29,29,749,10,34,434,2024,5,6
2024-05-06,SKU_001,WH_Main,160.33,26,26,723,11,35,475,2024,5,0
2024-05-07,SKU_001,WH_Main,160.33,26,26,697,15,38,638,2024,5,1
2024-05-08,SKU_001,WH_Main,160.33,29,29,668,14,35,595,2024,5,2
2024-05-09,SKU_001,WH_Main,160.33,25,25,643,10,35,435,2024,5,3
2024-05-10,SKU_001,WH_Main,160.33,26,26,617,16,46,686,2024,5,4
2024-05-11,SKU_001,WH_Main,160.33,22,22,595,7,27,307,2024,5,5
2024-05-12,SKU_001,WH_Main,160.33,28,28,567,20,51,851,2024,5,6
2024-05-13,SKU_001,WH_Main,160.33,19,19,548,14,43,603,2024,5,0
2024-05-14,SKU_001,WH_Main,160.33,31,31,517,12,40,520,2024,5,1
2024-05-15,SKU_001,WH_Main,160.33,12,12,505,8,30,350,2024,5,2
2024-05-16,SKU_001,WH_Main,160.33,31,31,474,10,28,428,2024,5,3
2024-05-17,SKU_001,WH_Main,160.33,22,22,452,10,34,434,2024,5,4
2024-05-18,SKU_001,WH_Main,160.33,24,24,428,11,36,476,2024,5,5
2024-05-19,SKU_001,WH_Main,160.33,16,16,412,14,41,601,2024,5,6
2024-05-20,SKU_001,WH_Main,160.33,25,25,387,12,31,511,2024,5,0
2024-05-21,SKU_001,WH_Main,160.33,28,28,359,16,42,682,2024,5,1
2024-05-22,SKU_001,WH_Main,160.33,28,28,331,11,36,476,2024,5,2
2024-05-23,SKU_001,WH_Main,160.33,35,35,296,11,38,478,2024,5,3
2024-05-24,SKU_001,WH_Main,160.33,30,30,266,13,38,558,2024,5,4
2024-05-25,SKU_001,WH_Main,160.33,34,34,1111,13,40,560,2024,5,5
2024-05-26,SKU_001,WH_Main,160.33,23,23,1088,16,44,684,2024,5,6
2024-05-27,SKU_001,WH_Main,160.33,27,27,1061,18,47,767,2024,5,0
2024-05-28,SKU_001,WH_Main,160.33,23,23,1038,13,42,562,2024,5,1
2024-05-29,SKU_001,WH_Main,160.33,29,29,1009,13,40,560,2024,5,2
2024-05-30,SKU_001,WH_Main,160.33,20,20,989,15,38,638,2024,5,3
2024-05-31,SKU_001,WH_Main,160.33,32,32,957,11,34,474,2024,5,4
2024-06-01,SKU_001,WH_Main,160.33,22,22,935,16,41,681,2024,6,5
2024-06-02,SKU_001,WH_Main,160.33,23,23,912,12,34,514,2024,6,6
2024-06-03,SKU_001,WH_Main,160.33,27,27,885,15,40,640,2024,6,0
2024-06-04,SKU_001,WH_Main,160.33,18,18,867,16,50,690,2024,6,1
2024-06-05,SKU_001,WH_Main,160.33,22,22,845,8,26,346,2024,6,2
2024-06-06,SKU_001,WH_Main,160.33,25,25,820,14,33,593,2024,6,3
2024-06-07,SKU_001,WH_Main,160.33,26,26,794,14,38,598,2024,6,4
2024-06-08,SKU_001,WH_Main,160.33,33,33,761,12,36,516,2024,6,5
2024-06-09,SKU_001,WH_Main,160.33,33,33,728,13,33,553,2024,6,6
2024-06-10,SKU_001,WH_Main,160.33,24,24,704,20,50,850,2024,6,0
2024-06-11,SKU_001,WH_Main,160.33,16,16,688,7,28,308,2024,6,1
2024-06-12,SKU_001,WH_Main,160.33,20,20,668,14,43,603,2024,6,2
2024-06-13,SKU_001,WH_Main,160.33,19,19,649,15,45,645,2024,6,3
2024-06-14,SKU_001,WH_Main,160.33,27,27,622,9,29,389,2024,6,4
2024-06-15,SKU_001,WH_Main,160.33,29,29,593,10,34,434,2024,6,5
2024-06-16,SKU_001,WH_Main,160.33,15,15,578,8,26,346,2024,6,6
2024-06-17,SKU_001,WH_Main,160.33,18,18,560,10,32,432,2024,6,0
2024-06-18,SKU_001,WH_Main,160.33,25,25,535,15,43,643,2024,6,1
2024-06-19,SKU_001,WH_Main,160.33,18,18,517,12,36,516,2024,6,2
2024-06-20,SKU_001,WH_Main,160.33,18,18,499,11,39,479,2024,6,3
2024-06-21,SKU_001,WH_Main,160.33,24,24,475,18,40,760,2024,6,4
2024-06-22,SKU_001,WH_Main,160.33,26,26,449,13,37,557,2024,6,5
2024-06-23,SKU_001,WH_Main,160.33,34,34,415,10,34,434,2024,6,6
2024-06-24,SKU_001,WH_Main,160.33,23,23,392,16,46,686,2024,6,0
2024-06-25,SKU_001,WH_Main,160.33,21,21,371,12,37,517,2024,6,1
2024-06-26,SKU_001,WH_Main,160.33,21,21,350,15,41,641,2024,6,2
2024-06-27,SKU_001,WH_Main,160.33,29,29,1319,11,37,477,2024,6,3
2024-06-28,SKU_001,WH_Main,160.33,22,22,1297,14,38,598,2024,6,4
2024-06-29,SKU_001,WH_Main,160.33,24,24,1273,10,34,434,2024,6,5
2024-06-30,SKU_001,WH_Main,160.33,30,30,1243,10,33,433,2024,6,6
2024-07-01,SKU_001,WH_Main,160.33,22,22,1221,16,40,680,2024,7,0
2024-07-02,SKU_001,WH_Main,160.33,19,19,1202,13,38,558,2024,7,1
2024-07-03,SKU_001,WH_Main,160.33,34,34,1168,18,49,769,2024,7,2
2024-07-04,SKU_001,WH_Main,160.33,23,23,1145,12,36,516,2024,7,3
2024-07-05,SKU_001,WH_Main,160.33,23,23,1122,17,38,718,2024,7,4
2024-07-06,SKU_001,WH_Main,160.33,23,23,1099,14,44,604,2024,7,5
2024-07-07,SKU_001,WH_Main,160.33,30,30,1069,8,32,352,2024,7,6
2024-07-08,SKU_001,WH_Main,160.33,28,28,1041,18,46,766,2024,7,0
2024-07-09,SKU_001,WH_Main,160.33,17,17,1024,7,26,306,2024,7,1
2024-07-10,SKU_001,WH_Main,160.33,20,20,1004,13,35,555,2024,7,2
2024-07-11,SKU_001,WH_Main,160.33,27,27,977,10,35,435,2024,7,3
2024-07-12,SKU_001,WH_Main,160.33,20,20,957,9,34,394,2024,7,4
2024-07-13,SKU_001,WH_Main,160.33,36,36,921,12,35,515,2024,7,5
2024-07-14,SKU_001,WH_Main,160.33,31,31,890,13,44,564,2024,7,6
2024-07-15,SKU_001,WH_Main,160.33,21,21,869,6,25,265,2024,7,0
2024-07-16,SKU_001,WH_Main,160.33,25,25,844,10,33,433,2024,7,1
2024-07-17,SKU_001,WH_Main,160.33,15,15,829,19,46,806,2024,7,2
2024-07-18,SKU_001,WH_Main,160.33,31,31,798,17,43,723,2024,7,3
2024-07-19,SKU_001,WH_Main,160.33,16,16,782,17,41,721,2024,7,4
2024-07-20,SKU_001,WH_Main,160.33,22,22,760,17,41,721,2024,7,5
2024-07-21,SKU_001,WH_Main,160.33,27,27,733,9,31,391,2024,7,6
2024-07-22,SKU_001,WH_Main,160.33,22,22,711,16,43,683,2024,7,0
2024-07-23,SKU_001,WH_Main,160.33,26,26,685,15,39,639,2024,7,1
2024-07-24,SKU_001,WH_Main,160.33,26,26,659,10,34,434,2024,7,2
2024-07-25,SKU_001,WH_Main,160.33,37,37,622,14,34,594,2024,7,3
2024-07-26,SKU_001,WH_Main,160.33,27,27,595,10,37,437,2024,7,4
2024-07-27,SKU_001,WH_Main,160.33,29,29,566,9,29,389,2024,7,5
2024-07-28,SKU_001,WH_Main,160.33,21,21,545,16,45,685,2024,7,6
2024-07-29,SKU_001,WH_Main,160.33,24,24,521,10,33,433,2024,7,0
2024-07-30,SKU_001,WH_Main,160.33,28,28,493,10,33,433,2024,7,1
2024-07-31,SKU_001,WH_Main,160.33,24,24,469,10,32,432,2024,7,2
2024-08-01,SKU_001,WH_Main,160.33,27,27,442,11,36,476,2024,8,3
2024-08-02,SKU_001,WH_Main,160.33,21,21,421,16,37,677,2024,8,4
2024-08-03,SKU_001,WH_Main,160.33,29,29,392,13,42,562,2024,8,5
2024-08-04,SKU_001,WH_Main,160.33,28,28,364,10,33,433,2024,8,6
2024-08-05,SKU_001,WH_Main,160.33,22,22,342,13,40,560,2024,8,0
2024-08-06,SKU_001,WH_Main,160.33,29,29,313,12,37,517,2024,8,1
2024-08-07,SKU_001,WH_Main,160.33,17,17,296,9,31,391,2024,8,2
2024-08-08,SKU_001,WH_Main,160.33,38,38,258,10,34,434,2024,8,3
2024-08-09,SKU_001,WH_Main,160.33,30,30,228,14,37,597,2024,8,4
2024-08-10,SKU_001,WH_Main,160.33,39,39,189,11,31,471,2024,8,5
2024-08-11,SKU_001,WH_Main,160.33,16,16,173,14,37,597,2024,8,6
2024-08-12,SKU_001,WH_Main,160.33,32,32,141,12,40,520,2024,8,0
2024-08-13,SKU_001,WH_Main,160.33,24,24,117,15,39,639,2024,8,1
2024-08-14,SKU_001,WH_Main,160.33,22,22,95,12,37,517,2024,8,2
2024-08-15,SKU_001,WH_Main,160.33,24,24,71,14,41,601,2024,8,3
2024-08-16,SKU_001,WH_Main,160.33,24,24,47,14,38,598,2024,8,4
2024-08-17,SKU_001,WH_Main,160.33,25,25,22,14,43,603,2024,8,5
2024-08-18,SKU_001,WH_Main,160.33,22,25,0,14,44,604,2024,8,6
2024-08-19,SKU_001,WH_Main,160.33,0,32,0,15,46,646,2024,8,0
2024-08-20,SKU_001,WH_Main,160.33,0,25,0,9,31,391,2024,8,1
2024-08-21,SKU_001,WH_Main,160.33,0,33,0,15,38,638,2024,8,2
2024-08-22,SKU_001,WH_Main,160.33,0,30,892,13,36,556,2024,8,3
2024-08-23,SKU_001,WH_Main,160.33,24,24,868,11,30,470,2024,8,4
2024-08-24,SKU_001,WH_Main,160.33,27,27,841,15,36,636,2024,8,5
2024-08-25,SKU_001,WH_Main,160.33,24,24,817,15,44,644,2024,8,6
2024-08-26,SKU_001,WH_Main,160.33,18,18,799,14,36,596,2024,8,0
2024-08-27,SKU_001,WH_Main,160.33,23,23,776,12,36,516,2024,8,1
2024-08-28,SKU_001,WH_Main,160.33,25,25,751,14,38,598,2024,8,2
2024-08-29,SKU_001,WH_Main,160.33,23,23,728,17,43,723,2024,8,3
2024-08-30,SKU_001,WH_Main,160.33,29,29,699,17,40,720,2024,8,4
2024-08-31,SKU_001,WH_Main,160.33,35,35,664,9,32,392,2024,8,5
2024-09-01,SKU_001,WH_Main,160.33,17,17,647,14,38,598,2024,9,6
2024-09-02,SKU_001,WH_Main,160.33,29,29,618,12,39,519,2024,9,0
2024-09-03,SKU_001,WH_Main,160.33,28,28,590,16,42,682,2024,9,1
2024-09-04,SKU_001,WH_Main,160.33,25,25,565,12,37,517,2024,9,2
2024-09-05,SKU_001,WH_Main,160.33,25,25,540,15,38,638,2024,9,3
2024-09-06,SKU_001,WH_Main,160.33,23,23,517,12,37,517,2024,9,4
2024-09-07,SKU_001,WH_Main,160.33,33,33,484,22,43,923,2024,9,5
2024-09-08,SKU_001,WH_Main,160.33,24,24,460,11,39,479,2024,9,6
2024-09-09,SKU_001,WH_Main,160.33,19,19,441,8,29,349,2024,9,0
2024-09-10,SKU_001,WH_Main,160.33,31,31,410,10,35,435,2024,9,1
2024-09-11,SKU_001,WH_Main,160.33,28,28,382,13,36,556,2024,9,2
2024-09-12,SKU_001,WH_Main,160.33,31,31,1010,13,40,560,2024,9,3
2024-09-13,SKU_001,WH_Main,160.33,26,26,984,15,39,639,2024,9,4
2024-09-14,SKU_001,WH_Main,160.33,26,26,958,16,39,679,2024,9,5
2024-09-15,SKU_001,WH_Main,160.33,38,38,920,8,31,351,2024,9,6
2024-09-16,SKU_001,WH_Main,160.33,35,35,885,11,33,473,2024,9,0
2024-09-17,SKU_001,WH_Main,160.33,21,21,864,11,33,473,2024,9,1
2024-09-18,SKU_001,WH_Main,160.33,28,28,836,14,38,598,2024,9,2
2024-09-19,SKU_001,WH_Main,160.33,28,28,808,12,40,520,2024,9,3
2024-09-20,SKU_001,WH_Main,160.33,20,20,788,5,22,222,2024,9,4
2024-09-21,SKU_001,WH_Main,160.33,24,24,764,20,48,848,2024,9,5
2024-09-22,SKU_001,WH_Main,160.33,27,27,737,15,39,639,2024,9,6
2024-09-23,SKU_001,WH_Main,160.33,25,25,712,5,23,223,2024,9,0
2024-09-24,SKU_001,WH_Main,160.33,36,36,676,13,36,556,2024,9,1
2024-09-25,SKU_001,WH_Main,160.33,25,25,651,15,40,640,2024,9,2
2024-09-26,SKU_001,WH_Main,160.33,28,28,623,8,31,351,2024,9,3
2024-09-27,SKU_001,WH_Main,160.33,29,29,594,18,47,767,2024,9,4
2024-09-28,SKU_001,WH_Main,160.33,31,31,563,7,29,309,2024,9,5
2024-09-29,SKU_001,WH_Main,160.33,27,27,536,12,38,518,2024,9,6
2024-09-30,SKU_001,WH_Main,160.33,26,26,510,16,44,684,2024,9,0
2024-10-01,SKU_001,WH_Main,160.33,25,25,485,15,40,640,2024,10,1
2024-10-02,SKU_001,WH_Main,160.33,30,30,1799,16,39,679,2024,10,2
2024-10-03,SKU_001,WH_Main,160.33,39,39,1760,10,32,432,2024,10,3
2024-10-04,SKU_001,WH_Main,160.33,21,21,1739,16,41,681,2024,10,4
2024-10-05,SKU_001,WH_Main,160.33,28,28,1711,12,38,518,2024,10,5
2024-10-06,SKU_001,WH_Main,160.33,35,35,1676,10,35,435,2024,10,6
2024-10-07,SKU_001,WH_Main,160.33,30,30,1646,18,41,761,2024,10,0
2024-10-08,SKU_001,WH_Main,160.33,33,33,1613,9,35,395,2024,10,1
2024-10-09,SKU_001,WH_Main,160.33,24,24,1589,8,29,349,2024,10,2
2024-10-10,SKU_001,WH_Main,160.33,28,28,1561,10,33,433,2024,10,3
2024-10-11,SKU_001,WH_Main,160.33,32,32,1529,9,34,394,2024,10,4
2024-10-12,SKU_001,WH_Main,160.33,41,41,1488,19,47,807,2024,10,5
2024-10-13,SKU_001,WH_Main,160.33,37,37,1451,14,39,599,2024,10,6
2024-10-14,SKU_001,WH_Main,160.33,25,25,1426,15,39,639,2024,10,0
2024-10-15,SKU_001,WH_Main,160.33,29,29,1397,13,36,556,2024,10,1
2024-10-16,SKU_001,WH_Main,160.33,27,27,1370,10,28,428,2024,10,2
2024-10-17,SKU_001,WH_Main,160.33,23,23,1347,12,36,516,2024,10,3
2024-10-18,SKU_001,WH_Main,160.33,28,28,1319,13,43,563,2024,10,4
